Patv,Wspd,Ndir,Pab1,Pab2,Pab3,Target
-0.3,0.78,239.33,1.9,1.9,1.9,-0.3
-0.3,0.64,239.33,1.9,1.9,1.9,-0.3
-0.3,0.77,239.33,1.9,1.9,1.9,-0.3
-0.3,0.98,239.33,1.9,1.9,1.9,-0.3
-0.3,1.18,239.33,1.9,1.9,1.9,-0.3
-0.3,1.44,239.33,1.9,1.9,1.9,-0.3
-0.3,1.58,239.33,1.9,1.9,1.9,-0.3
-0.3,1.59,239.33,1.9,1.9,1.9,-0.3
-0.3,1.43,239.33,1.9,1.9,1.9,-0.3
-0.3,1.87,239.33,1.9,1.9,1.9,-0.3
-0.3,1.88,239.33,1.9,1.9,1.9,-0.3
-0.3,1.96,239.33,1.9,1.9,1.9,-0.3
-0.3,1.92,239.33,1.9,1.9,1.9,-0.3
-0.3,1.92,239.33,1.9,1.9,1.9,-0.3
-0.3,2.01,239.33,1.9,1.9,1.9,-0.3
-0.3,2.51,239.33,1.9,1.9,1.9,-0.3
-0.3,2.74,239.33,1.9,1.9,1.9,-0.3
-0.3,3.44,186.34,1.9,1.9,1.9,-0.3
50.95,3.12,42.89,1.36,1.36,1.36,50.95
110.3,3.09,35.42,0.99,0.99,0.99,110.3
112.18,3.05,26.65,0.99,0.99,0.99,112.18
105.93,3.09,26.64,0.99,0.99,0.99,105.93
75.38,2.79,26.64,0.99,0.99,0.99,75.38
40.11,2.09,34.48,0.99,0.99,0.99,40.11
31.3,1.85,39.25,0.99,0.99,0.99,31.3
49.15,2.03,39.25,0.99,0.99,0.99,49.15
67.2,2.04,39.25,0.99,0.99,0.99,67.2
70.29,2.03,31.77,0.99,0.99,0.99,70.29
67.98,2.08,26.64,0.99,0.99,0.99,67.98
78.08,2.23,26.64,0.99,0.99,0.99,78.08
77.89,2.12,26.64,0.99,0.99,0.99,77.89
131.76,2.88,26.64,0.99,0.99,0.99,131.76
92.59,2.96,20.86,1.23,1.23,1.23,92.59
-0.3,2.73,24.03,1.9,1.9,1.9,-0.3
-0.3,2.46,24.03,1.9,1.9,1.9,-0.3
-0.3,2.41,24.03,1.9,1.9,1.9,-0.3
-0.3,2.14,24.03,1.9,1.9,1.9,-0.3
-0.3,2.22,24.03,1.9,1.9,1.9,-0.3
-0.3,2.28,24.03,1.9,1.9,1.9,-0.3
-0.3,2.31,24.03,1.9,1.9,1.9,-0.3
-0.3,2.18,24.03,1.9,1.9,1.9,-0.3
-0.3,2.43,24.03,1.9,1.9,1.9,-0.3
-0.3,2.23,24.03,1.9,1.9,1.9,-0.3
-0.3,2.08,24.03,1.9,1.9,1.9,-0.3
-0.3,1.97,24.03,1.9,1.9,1.9,-0.3
-0.3,2.42,24.03,1.9,1.9,1.9,-0.3
-0.3,2.19,24.03,1.9,1.9,1.9,-0.3
-0.3,1.95,24.03,1.9,1.9,1.9,-0.3
-0.3,1.52,24.03,1.9,1.9,1.9,-0.3
-0.3,2.09,24.03,1.9,1.9,1.9,-0.3
-0.3,1.71,24.03,1.9,1.9,1.9,-0.3
-0.3,1.72,24.03,1.9,1.9,1.9,-0.3
-0.3,1.81,24.03,1.9,1.9,1.9,-0.3
-0.3,1.68,24.03,1.9,1.9,1.9,-0.3
-0.3,1.66,24.03,1.9,1.9,1.9,-0.3
-0.3,1.76,24.03,1.9,1.9,1.9,-0.3
-0.3,1.48,24.03,1.9,1.9,1.9,-0.3
-0.3,1.47,24.03,1.9,1.9,1.9,-0.3
-0.3,1.5,24.03,1.9,1.9,1.9,-0.3
-0.3,0.99,24.03,1.9,1.9,1.9,-0.3
-0.3,1.08,24.03,1.9,1.9,1.9,-0.3
-0.3,0.87,24.03,1.9,1.9,1.9,-0.3
-0.3,0.48,24.03,1.9,1.9,1.9,-0.3
-0.3,0.58,24.03,1.9,1.9,1.9,-0.3
-0.3,1.08,24.03,1.9,1.9,1.9,-0.3
-0.3,0.33,24.03,1.9,1.9,1.9,-0.3
-0.3,0.6,24.03,1.9,1.9,1.9,-0.3
-0.3,0.74,24.03,1.9,1.9,1.9,-0.3
-0.3,0.97,24.03,1.9,1.9,1.9,-0.3
-0.3,0.82,24.03,1.9,1.9,1.9,-0.3
-0.3,1.35,24.03,1.9,1.9,1.9,-0.3
-0.3,1.31,24.03,1.9,1.9,1.9,-0.3
-0.3,1.1,24.03,1.9,1.9,1.9,-0.3
-0.3,0.89,24.03,1.9,1.9,1.9,-0.3
-0.3,1.28,24.03,1.9,1.9,1.9,-0.3
-0.3,0.67,24.03,1.9,1.9,1.9,-0.3
-0.3,2.04,24.03,1.9,1.9,1.9,-0.3
-0.3,1.73,24.03,1.9,1.9,1.9,-0.3
-0.3,1.24,24.03,1.9,1.9,1.9,-0.3
-0.3,1.2,24.03,1.9,1.9,1.9,-0.3
-0.3,1.08,24.03,1.9,1.9,1.9,-0.3
-0.3,0.82,24.03,1.9,1.9,1.9,-0.3
-0.3,0.99,24.03,1.9,1.9,1.9,-0.3
-0.3,1.03,24.03,1.9,1.9,1.9,-0.3
-0.3,1.07,24.03,1.9,1.9,1.9,-0.3
-0.3,0.97,24.03,1.9,1.9,1.9,-0.3
-0.3,1.17,24.03,1.9,1.9,1.9,-0.3
-0.3,2.6,24.03,1.9,1.9,1.9,-0.3
-0.3,2.43,24.03,1.9,1.9,1.9,-0.3
-0.3,2.28,24.03,1.9,1.9,1.9,-0.3
-0.3,3.49,47.86,1.9,1.9,1.9,-0.3
47.64,2.7,160.5,1.23,1.23,1.23,47.64
21.81,2.11,163.58,1,1,1,21.81
-0.32,1.89,175.58,1.17,1.17,1.17,-0.32
-0.3,2.1,176.17,1.9,1.9,1.9,-0.3
-0.3,1.86,176.17,1.9,1.9,1.9,-0.3
-0.3,1.7,176.17,1.9,1.9,1.9,-0.3
-0.3,1.98,176.17,1.9,1.9,1.9,-0.3
-0.3,1.41,176.17,1.9,1.9,1.9,-0.3
-0.3,0.63,176.17,1.9,1.9,1.9,-0.3
-0.3,1.06,176.17,1.9,1.9,1.9,-0.3
-0.3,0.59,176.17,1.9,1.9,1.9,-0.3
-0.3,0.71,176.17,1.9,1.9,1.9,-0.3
-0.3,0.69,176.17,1.9,1.9,1.9,-0.3
-0.3,0.89,176.17,1.9,1.9,1.9,-0.3
-0.3,1.21,176.17,1.9,1.9,1.9,-0.3
-0.3,1.56,176.17,1.9,1.9,1.9,-0.3
-0.3,1.67,176.17,1.9,1.9,1.9,-0.3
-0.3,2.81,176.17,1.9,1.9,1.9,-0.3
-0.3,2.81,176.17,1.9,1.9,1.9,-0.3
-0.3,3.1,170.5,1.9,1.9,1.9,-0.3
33.22,3.51,49.61,1.54,1.54,1.54,33.22
48.54,1.94,16.99,0.99,0.99,0.99,48.54
35.76,1.74,10.1,0.99,0.99,0.99,35.76
22.07,1.42,10.1,0.99,0.99,0.99,22.07
17.37,1.52,-1.05,0.99,0.99,0.99,17.37
29.85,1.76,-11.98,0.99,0.99,0.99,29.85
15.14,1.62,-2.63,0.99,0.99,0.99,15.14
5.72,1.51,-2.47,0.99,0.99,0.99,5.72
-1.18,1.35,-2.47,1,1,1,-1.18
-0.33,1.14,-2.47,1.04,1.04,1.04,-0.33
-0.3,1.57,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.58,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.46,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.42,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.58,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.49,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.48,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.41,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.35,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.39,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.07,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.73,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.8,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.86,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.2,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.65,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.48,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.04,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.95,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.98,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.61,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.25,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.56,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.96,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.6,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.8,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.66,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.35,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.29,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.2,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.34,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.21,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.34,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.83,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.02,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.99,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.94,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.14,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.05,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.95,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.99,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.07,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.28,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.13,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.87,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.78,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.3,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.98,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.91,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.62,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.62,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.95,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.87,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.64,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.4,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.33,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.7,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.97,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.85,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.22,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.41,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.66,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.57,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.26,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.03,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.87,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.67,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.59,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.63,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.46,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.41,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.54,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.35,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.43,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.71,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.79,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.73,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.95,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.52,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.5,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.4,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.52,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.38,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.53,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.76,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.61,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.91,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.87,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.06,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.79,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.41,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.95,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.03,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.65,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.05,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.73,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.74,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.98,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.01,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.1,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.63,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.03,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.76,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.11,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.34,-2.47,1.9,1.9,1.9,-0.3
-0.3,2.17,-2.47,1.9,1.9,1.9,-0.3
-0.3,2.49,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.98,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.54,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.51,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.41,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.2,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.02,-2.47,1.9,1.9,1.9,-0.3
-0.3,1,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.03,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.19,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.04,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.15,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.08,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.65,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.44,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.39,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.7,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.42,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.39,-2.47,1.9,1.9,1.9,-0.3
-0.3,0.74,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.14,-2.47,1.9,1.9,1.9,-0.3
-0.3,1.38,-2.47,1.9,1.9,1.9,-0.3
-0.3,2.24,-2.47,1.9,1.9,1.9,-0.3
24.86,3.47,26.64,1.64,1.64,1.64,24.86
157.76,3.69,37.25,0.99,0.99,0.99,157.76
159.43,3.67,31.8,0.99,0.99,0.99,159.43
228.29,4.21,21.1,0.99,0.99,0.99,228.29
249.01,4.15,13.38,0.99,0.99,0.99,249.01
187.76,3.77,10.64,0.99,0.99,0.99,187.76
173.74,3.54,14.2,0.99,0.99,0.99,173.74
177.24,3.59,10.68,0.99,0.99,0.99,177.24
173.03,3.42,17.35,0.99,0.99,0.99,173.03
162.09,3.34,19.55,0.99,0.99,0.99,162.09
175.98,3.31,21.92,0.99,0.99,0.99,175.98
200.29,3.53,19.18,0.99,0.99,0.99,200.29
232.85,3.79,19.18,0.99,0.99,0.99,232.85
314.79,4.39,14.09,0.99,0.99,0.99,314.79
318.77,4.84,2.25,0.99,0.99,0.99,318.77
280.18,4.72,1.97,0.99,0.99,0.99,280.18
302.37,4.76,1.97,0.99,0.99,0.99,302.37
307.44,4.72,1.97,0.99,0.99,0.99,307.44
284.15,4.63,1.97,0.99,0.99,0.99,284.15
265.7,4.65,1.97,0.99,0.99,0.99,265.7
241.46,4.43,-1.02,0.99,0.99,0.99,241.46
216.85,4.1,-6.61,0.99,0.99,0.99,216.85
213.65,4.07,-6.61,0.99,0.99,0.99,213.65
168.61,3.73,-3.2,0.99,0.99,0.99,168.61
176.51,3.78,1.93,0.99,0.99,0.99,176.51
189.31,3.84,6.48,0.99,0.99,0.99,189.31
271.82,4.58,10.51,0.99,0.99,0.99,271.82
363.91,5.55,10.51,0.99,0.99,0.99,363.91
384.47,5.57,10.51,0.99,0.99,0.99,384.47
380.71,5.67,10.51,0.99,0.99,0.99,380.71
323.85,4.85,10.51,0.99,0.99,0.99,323.85
300.5,4.73,10.51,0.99,0.99,0.99,300.5
272.68,4.75,10.51,0.99,0.99,0.99,272.68
261.09,4.63,12.16,0.99,0.99,0.99,261.09
316.38,4.86,19.15,0.99,0.99,0.99,316.38
289.08,4.89,19.15,0.99,0.99,0.99,289.08
300.55,4.71,19.15,0.99,0.99,0.99,300.55
296.26,4.87,19.15,0.99,0.99,0.99,296.26
303.66,4.87,19.15,0.99,0.99,0.99,303.66
280.64,4.64,19.15,0.99,0.99,0.99,280.64
288.49,4.99,19.15,0.99,0.99,0.99,288.49
314.02,4.93,11.6,0.99,0.99,0.99,314.02
325.05,5.19,10.89,0.99,0.99,0.99,325.05
296.6,5.02,17.21,0.99,0.99,0.99,296.6
317.91,5.07,11.4,0.99,0.99,0.99,317.91
319.28,5.16,18.1,0.99,0.99,0.99,319.28
343.18,5.23,24.2,0.99,0.99,0.99,343.18
414.7,5.69,28.76,0.99,0.99,0.99,414.7
420.13,5.95,36.12,0.99,0.99,0.99,420.13
357.15,5.43,40.84,0.99,0.99,0.99,357.15
352.46,5.18,36.69,0.99,0.99,0.99,352.46
419.85,5.75,36.86,0.99,0.99,0.99,419.85
392.78,5.62,40.84,0.99,0.99,0.99,392.78
402.2,5.78,40.84,0.99,0.99,0.99,402.2
428.13,5.85,35.26,0.99,0.99,0.99,428.13
400.2,5.54,33.25,0.99,0.99,0.99,400.2
443.84,5.95,33.25,0.99,0.99,0.99,443.84
494.04,6.32,34.84,1,1,1,494.04
478.97,6.34,36.17,1,1,1,478.97
483.15,6.17,40.73,1,1,1,483.15
447.23,5.86,40.84,0.99,0.99,0.99,447.23
597.11,6.86,40.84,1,1,1,597.11
608.33,6.92,40.84,1,1,1,608.33
672.5,7.16,40.84,1,1,1,672.5
793.23,7.68,40.84,1,1,1,793.23
961.61,8.36,40.86,1,1,1,961.61
516.86,7.03,36.99,1.16,1.16,1.16,516.86
948.04,8.31,39.15,1,1,1,948.04
909.13,7.9,34.44,1,1,1,909.13
866.26,7.92,34.44,1,1,1,866.26
933.98,8.12,27.61,1,1,1,933.98
488.12,5.98,26.11,1,1,1,488.12
430.13,6.11,9.44,1,1,1,430.13
387,5.82,6.81,0.99,0.99,0.99,387
203.5,4.3,5.29,0.99,0.99,0.99,203.5
239.15,4.81,16.08,0.99,0.99,0.99,239.15
256.48,4.64,28.32,0.99,0.99,0.99,256.48
174.54,3.68,20.71,0.99,0.99,0.99,174.54
288.12,4.57,20.71,0.99,0.99,0.99,288.12
552.79,6.09,20.66,1,1,1,552.79
603.59,6.4,22.29,1,1,1,603.59
563.76,6.27,31.79,1,1,1,563.76
46.4,6.08,35.86,1.82,1.82,1.82,46.4
-0.3,6.46,35.86,1.9,1.9,1.9,-0.3
4.41,5.62,35.86,1.82,1.82,1.82,4.41
404.2,5.39,38.19,0.99,0.99,0.99,404.2
449.51,5.57,41.4,0.99,0.99,0.99,449.51
250.19,4.4,47.42,0.99,0.99,0.99,250.19
190.06,3.92,58.05,0.99,0.99,0.99,190.06
203.31,4.08,57.59,0.99,0.99,0.99,203.31
187.64,3.77,54.3,0.99,0.99,0.99,187.64
193.43,3.97,54.3,0.99,0.99,0.99,193.43
186.41,3.8,56.5,0.99,0.99,0.99,186.41
354.12,5.11,57.35,0.99,0.99,0.99,354.12
384.42,5.31,58.58,0.99,0.99,0.99,384.42
294.49,4.82,50.57,0.99,0.99,0.99,294.49
371.16,5.33,54,0.99,0.99,0.99,371.16
291.68,4.76,56.49,0.99,0.99,0.99,291.68
320.09,4.85,56.35,0.99,0.99,0.99,320.09
310.57,4.72,57.15,0.99,0.99,0.99,310.57
369.51,5.15,56.99,0.99,0.99,0.99,369.51
279.13,4.53,54.01,0.99,0.99,0.99,279.13
184.86,3.66,58.91,0.99,0.99,0.99,184.86
177.63,3.85,65.11,0.99,0.99,0.99,177.63
129.07,3.17,72.04,0.99,0.99,0.99,129.07
71.14,2.5,72,0.99,0.99,0.99,71.14
62.26,2.4,68.37,0.99,0.99,0.99,62.26
35.83,2.14,78.88,0.99,0.99,0.99,35.83
-1.12,1.89,75.31,1.75,1.75,1.75,-1.12
-0.3,1.75,75.31,1.9,1.9,1.9,-0.3
-0.3,1.33,75.31,1.9,1.9,1.9,-0.3
-0.3,1.22,75.31,1.9,1.9,1.9,-0.3
-0.3,1.06,75.31,1.9,1.9,1.9,-0.3
-0.3,1.15,75.31,1.9,1.9,1.9,-0.3
-0.3,1.1,75.31,1.9,1.9,1.9,-0.3
-0.3,1.03,75.31,1.9,1.9,1.9,-0.3
-0.3,0.72,75.31,1.9,1.9,1.9,-0.3
-0.3,0.78,75.31,1.9,1.9,1.9,-0.3
-0.3,0.81,75.31,1.9,1.9,1.9,-0.3
-0.3,0.91,75.31,1.9,1.9,1.9,-0.3
-0.3,0.82,75.31,1.9,1.9,1.9,-0.3
-0.3,1.13,75.31,1.9,1.9,1.9,-0.3
-0.3,1.34,75.31,1.9,1.9,1.9,-0.3
-0.3,1.36,75.31,1.9,1.9,1.9,-0.3
-0.3,3.46,81.42,1.9,1.9,1.9,-0.3
-0.3,2.2,166.19,1.87,1.87,1.87,-0.3
-0.3,1.96,167.1,1.9,1.9,1.9,-0.3
-0.3,2.07,167.1,1.9,1.9,1.9,-0.3
-0.3,2.29,167.1,1.9,1.9,1.9,-0.3
-0.3,2.46,167.1,1.9,1.9,1.9,-0.3
-0.3,1.87,167.1,1.9,1.9,1.9,-0.3
-0.3,2.23,167.1,1.9,1.9,1.9,-0.3
-0.3,2.33,167.1,1.9,1.9,1.9,-0.3
-0.31,3.1,183.32,1.71,1.71,1.71,-0.31
-0.33,2.47,207.63,1.26,1.26,1.26,-0.33
-0.3,2.44,207.63,1.9,1.9,1.9,-0.3
-0.3,2.45,207.63,1.9,1.9,1.9,-0.3
-0.3,2.42,207.63,1.9,1.9,1.9,-0.3
-0.3,1.94,207.63,1.9,1.9,1.9,-0.3
-0.3,1.77,207.63,1.9,1.9,1.9,-0.3
-0.3,1.55,207.63,1.9,1.9,1.9,-0.3
-0.3,1.46,207.63,1.9,1.9,1.9,-0.3
-0.3,1.82,207.63,1.9,1.9,1.9,-0.3
-0.3,1.89,207.63,1.9,1.9,1.9,-0.3
-0.3,1.94,207.63,1.9,1.9,1.9,-0.3
-0.3,2.32,207.63,1.9,1.9,1.9,-0.3
-0.3,2.56,207.63,1.9,1.9,1.9,-0.3
-0.3,2.32,207.63,1.9,1.9,1.9,-0.3
-0.3,2.42,207.63,1.9,1.9,1.9,-0.3
-0.3,2.77,207.63,1.9,1.9,1.9,-0.3
-0.3,2.48,207.63,1.9,1.9,1.9,-0.3
-0.3,1.85,207.63,1.9,1.9,1.9,-0.3
-0.3,1.52,207.63,1.9,1.9,1.9,-0.3
-0.3,1.63,207.63,1.9,1.9,1.9,-0.3
-0.3,1.48,207.63,1.9,1.9,1.9,-0.3
-0.3,1.32,207.63,1.9,1.9,1.9,-0.3
-0.3,1.25,207.63,1.9,1.9,1.9,-0.3
-0.3,1.34,207.63,1.9,1.9,1.9,-0.3
,,,,,,
-0.3,1.62,207.63,1.9,1.9,1.9,-0.3
-0.3,1.55,207.63,1.9,1.9,1.9,-0.3
-0.3,1.8,207.63,1.9,1.9,1.9,-0.3
-0.3,1.87,207.63,1.9,1.9,1.9,-0.3
-0.3,2.08,207.63,1.9,1.9,1.9,-0.3
-0.3,2.14,207.63,1.9,1.9,1.9,-0.3
-0.3,2.58,207.63,1.9,1.9,1.9,-0.3
-0.3,2.21,207.63,1.9,1.9,1.9,-0.3
-0.3,2.01,207.63,1.9,1.9,1.9,-0.3
-0.3,2.06,207.63,1.9,1.9,1.9,-0.3
-0.3,1.73,207.63,1.9,1.9,1.9,-0.3
-0.3,1.78,207.63,1.9,1.9,1.9,-0.3
-0.3,1.67,207.63,1.9,1.9,1.9,-0.3
-0.3,1.71,207.63,1.9,1.9,1.9,-0.3
-0.3,1.5,207.63,1.9,1.9,1.9,-0.3
-0.3,1.61,207.63,1.9,1.9,1.9,-0.3
-0.3,1.71,207.63,1.9,1.9,1.9,-0.3
-0.3,1.62,207.63,1.9,1.9,1.9,-0.3
-0.3,1.56,207.63,1.9,1.9,1.9,-0.3
-0.3,1.78,207.63,1.9,1.9,1.9,-0.3
-0.3,1.9,207.63,1.9,1.9,1.9,-0.3
-0.3,1.96,207.63,1.9,1.9,1.9,-0.3
-0.3,2.13,207.63,1.9,1.9,1.9,-0.3
-0.3,1.97,207.63,1.9,1.9,1.9,-0.3
-0.3,2.37,207.63,1.9,1.9,1.9,-0.3
-0.3,1.77,207.63,1.9,1.9,1.9,-0.3
-0.3,1.55,207.63,1.9,1.9,1.9,-0.3
-0.3,1.41,207.63,1.9,1.9,1.9,-0.3
-0.3,1.58,207.63,1.9,1.9,1.9,-0.3
-0.3,1.67,207.63,1.9,1.9,1.9,-0.3
-0.3,1.87,207.63,1.9,1.9,1.9,-0.3
-0.3,2.25,207.63,1.9,1.9,1.9,-0.3
-0.3,1.75,207.63,1.9,1.9,1.9,-0.3
-0.3,1.73,207.63,1.9,1.9,1.9,-0.3
-0.3,1.85,207.63,1.9,1.9,1.9,-0.3
-0.3,1.5,207.63,1.9,1.9,1.9,-0.3
-0.3,1.04,207.63,1.9,1.9,1.9,-0.3
-0.3,0.79,207.63,1.9,1.9,1.9,-0.3
-0.3,0.66,207.63,1.9,1.9,1.9,-0.3
-0.3,0.62,207.63,1.9,1.9,1.9,-0.3
-0.3,0.91,207.63,1.9,1.9,1.9,-0.3
-0.3,1.15,207.63,1.9,1.9,1.9,-0.3
-0.3,1.93,207.63,1.9,1.9,1.9,-0.3
-0.3,2.46,207.63,1.9,1.9,1.9,-0.3
-0.3,1.57,207.63,1.9,1.9,1.9,-0.3
-0.3,1.35,207.63,1.9,1.9,1.9,-0.3
-0.3,1.63,207.63,1.9,1.9,1.9,-0.3
-0.3,2.66,207.63,1.9,1.9,1.9,-0.3
-0.3,3.03,206.45,1.9,1.9,1.9,-0.3
-0.3,2.76,89.39,1.89,1.89,1.89,-0.3
-0.3,2.04,14.44,1.9,1.9,1.9,-0.3
-0.3,2.64,14.44,1.9,1.9,1.9,-0.3
-0.3,2.63,14.44,1.9,1.9,1.9,-0.3
-0.3,2.63,14.44,1.9,1.9,1.9,-0.3
-0.3,2.28,14.44,1.9,1.9,1.9,-0.3
-0.3,1.86,14.44,1.9,1.9,1.9,-0.3
-0.3,1.73,14.44,1.9,1.9,1.9,-0.3
-0.3,1.83,14.44,1.9,1.9,1.9,-0.3
-0.3,1.69,14.44,1.9,1.9,1.9,-0.3
-0.3,2.3,14.44,1.9,1.9,1.9,-0.3
15.42,3.14,26.48,1.61,1.61,1.61,15.42
51.88,2.31,40.16,0.99,0.99,0.99,51.88
33.47,1.98,29.08,0.99,0.99,0.99,33.47
37.9,2.09,29.08,0.99,0.99,0.99,37.9
43.21,2.25,29.08,0.99,0.99,0.99,43.21
44.97,2.31,33.06,0.99,0.99,0.99,44.97
