Patv,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv
1464.09,11.82,4.97,13.02,30.05,7.34,1.07,1.07,1.07,-0.21
1339.37,11.08,-0.97,13.06,30.2,11.35,1.06,1.06,1.06,-0.25
1271.21,11.15,-2.16,12.94,30.15,13.44,1.07,1.07,1.07,-0.23
1396.86,11.05,-3.1,12.93,30.2,11.02,1.06,1.06,1.06,-0.17
1377.33,10.51,-1.1,13.07,30.25,6.81,1.04,1.04,1.04,-0.27
1226.65,9.87,-0.82,13.18,30.31,6.81,1.04,1.04,1.04,-0.22
1316.55,9.2,-2.43,13.32,30.55,6.81,1,1,1,-0.25
1222.2,8.81,-0.96,13.49,30.75,6.81,1,1,1,-0.21
1267.43,9.04,-2.12,13.77,30.97,6.81,1,1,1,-0.26
1286.04,9.05,-0.83,13.91,31.13,6.81,1,1,1,-0.21
1374.48,9.39,-0.68,14,31.17,6.81,1,1,1,-0.24
1391.4,9.58,-0.51,14.04,31.16,6.81,1,1,1,-0.2
1379.23,9.94,1.31,14.06,31.2,6.81,1.02,1.02,1.02,-0.21
1314.39,9.72,-0.47,14.1,31.2,10.81,1.02,1.02,1.02,-0.24
1302.55,9.81,3.84,14.14,31.34,8.54,1.03,1.03,1.03,-0.23
1420.08,10.31,-1.83,14.35,31.45,12.35,1.03,1.03,1.03,-0.28
1259.55,10.2,1.09,14.6,31.58,9.15,1.05,1.05,1.05,-0.26
1365.06,9.98,1.45,14.94,31.74,10.17,1.02,1.02,1.02,-0.19
1361.28,10.24,1.38,15.3,31.98,14.51,1.04,1.04,1.04,-0.27
1228.55,11,-0.21,15.74,32.23,17.75,1.07,1.07,1.07,-0.24
1364.39,11.05,3.47,15.97,32.29,14.51,1.07,1.07,1.07,-0.23
1340,10.87,1.8,16.14,32.38,14.51,1.06,1.06,1.06,-0.24
1247.7,10.4,2.98,16.47,32.57,14.51,1.06,1.06,1.06,-0.23
1354.02,10.17,2.25,16.73,32.83,16.32,1.03,1.03,1.03,-0.18
1224.08,9.33,-0.77,16.89,33.02,18.55,1.02,1.02,1.02,-0.23
1165.52,8.79,1.3,17.11,33.32,18.55,1,1,1,-0.2
849.99,7.54,-1.43,17.32,33.66,18,1,1,1,-0.23
951,7.86,0.97,17.61,33.97,16.08,1,1,1,-0.29
1025.94,8.17,-0.61,17.59,34.05,16.4,1,1,1,-0.24
1055.81,8.22,0.05,17.39,34.02,14.74,1,1,1,-0.2
1087.29,8.42,-0.34,17.47,34.06,14.74,1,1,1,-0.18
1092.27,8.43,0.05,17.89,34.22,11.4,1,1,1,-0.25
1031.25,8.12,0.89,18.25,34.39,11.48,1,1,1,-0.31
1048.78,8.21,-2.93,18.6,34.67,15.06,1,1,1,-0.25
1074.5,8.49,0.9,18.89,34.88,13.47,1,1,1,-0.25
718.96,6.81,-1.78,19.2,35.04,21.07,1,1,1,-0.22
671.57,6.61,-0.83,19.39,35.15,18.4,1,1,1,-0.25
648.65,6.61,0,19.71,35.25,28.6,1,1,1,-0.29
844.54,7.64,1.75,19.89,35.25,28.32,1,1,1,-0.29
837.21,7.46,1.69,20.07,35.36,35.83,1,1,1,-0.24
855.42,7.6,0.56,19.92,35.4,41.6,1,1,1,-0.26
772.59,7.27,0.91,20.07,35.37,40.82,1,1,1,-0.29
846.88,7.61,-0.08,20.12,35.4,50.95,1,1,1,-0.3
851.49,7.63,0.23,20.1,35.32,50.58,1,1,1,-0.26
813.77,7.39,-1.43,20.06,35.29,51.2,1,1,1,-0.29
763.33,7.28,0.18,20.05,35.16,46.3,1,1,1,-0.23
665.61,6.76,-0.44,20.1,35.27,46.87,1,1,1,-0.28
682.82,6.82,-1.04,20.07,35.24,50.83,1,1,1,-0.27
683.78,6.95,-0.54,19.94,35.11,48.82,1,1,1,-0.22
662,6.83,-0.95,19.9,35.05,42.76,1,1,1,-0.27
786.45,7.43,-2.15,19.85,34.97,43.69,1,1,1,-0.24
827.18,7.49,-1.99,19.81,34.94,45.19,1,1,1,-0.24
718.82,7.09,-2.23,19.72,34.88,45.21,1,1,1,-0.29
698.84,7.1,-1.89,19.61,34.89,43.17,1,1,1,-0.33
694.32,7.15,-1.04,19.44,34.78,45.18,1,1,1,-0.26
424.66,5.78,-0.98,19.25,34.5,45.18,0.99,0.99,0.99,-0.3
424.26,5.86,2.46,18.98,34.21,45.18,0.99,0.99,0.99,-0.29
357.74,5.51,2.06,18.6,33.66,51.6,0.99,0.99,0.99,-0.28
348.98,5.45,2.9,18.09,33.11,53.26,0.99,0.99,0.99,-0.28
398.39,5.83,-1.23,17.54,32.5,60.33,0.99,0.99,0.99,-0.29
462.43,6.45,-3.2,17.05,32.17,58.05,1,1,1,-0.29
462.99,6.14,-0.77,16.87,31.91,52.77,1,1,1,-0.3
528.02,6.63,-1.85,16.71,31.71,52.77,1,1,1,-0.27
600.59,6.97,-3.32,16.56,31.59,52.77,1,1,1,-0.32
768.3,7.74,-1.6,16.47,31.46,52.77,1,1,1,-0.26
765.48,7.71,-0.78,16.27,31.4,52.77,1,1,1,-0.22
706.81,7.39,-0.5,16.08,31.47,52.77,1,1,1,-0.3
776.01,7.66,-1.49,15.91,31.4,52.77,1,1,1,-0.26
832.61,8.08,-4.56,15.75,31.29,52.77,1,1,1,-0.27
916.63,8.5,-5.86,15.63,31.14,52.77,1,1,1,-0.25
903.83,8.29,-3.79,15.54,31.09,49.32,1,1,1,-0.24
804.88,7.76,-0.77,15.42,31.18,45.18,1,1,1,-0.28
727.92,7.48,-0.21,15.29,31.2,45.18,1,1,1,-0.23
722.32,7.61,-4.12,15.19,31.14,43.9,1,1,1,-0.26
746.42,7.43,-2.8,15.02,31.05,37.59,1,1,1,-0.26
1299.65,9.49,-2.12,14.76,30.87,30.45,1,1,1,-0.26
1303.88,9.67,-2.88,14.38,30.53,30,1,1,1,-0.23
1060.87,8.73,-5.99,13.77,30.3,23.3,1,1,1,-0.3
1286.19,9.49,-0.31,13.51,30.22,15.11,1,1,1,-0.24
1361.05,9.78,-1.53,13.4,30.03,14.81,1,1,1,-0.22
1396.08,9.95,0.25,13.39,30,14.81,1,1,1,-0.25
1334.7,9.77,-2.62,13.24,30.02,14.81,1,1,1,-0.24
1203.94,9.31,-5.01,13.04,30.13,14.59,1,1,1,-0.2
1152.91,9.05,1.07,12.81,30.16,7.19,1,1,1,-0.25
1043.83,8.56,-0.32,12.8,30.05,7.19,1,1,1,-0.27
1042.7,8.48,0.49,12.85,30.2,7.19,1,1,1,-0.3
1011.4,8.24,0.05,13,30.29,7.19,1,1,1,-0.29
1039.31,8.25,0.06,13.04,30.32,7.19,1,1,1,-0.28
1107.61,8.57,3.66,13.1,30.31,7.19,1,1,1,-0.29
1106.18,8.63,2.91,13.17,30.28,7.19,1,1,1,-0.19
1118.02,8.75,3.15,13.22,30.29,9.13,1,1,1,-0.24
1145.15,8.85,0.89,13.38,30.29,14.74,1,1,1,-0.25
995.55,8.34,-1.64,13.36,30.29,13.09,1,1,1,-0.2
823.07,7.41,-2.71,13.2,30.34,7.12,1,1,1,-0.27
860.06,7.45,-3.41,13.2,30.47,7.12,1,1,1,-0.26
774.7,7.13,-0.76,13.13,30.34,7.12,1,1,1,-0.24
704.02,6.91,0.88,13.08,30.29,7.12,1,1,1,-0.26
710.28,6.99,-2.19,12.96,30.18,7.12,1,1,1,-0.26
649.91,6.69,0.55,12.9,30,7.12,1,1,1,-0.29
663.48,6.69,-2.4,12.86,29.85,7.12,1,1,1,-0.27
728.92,7.07,-2.59,12.8,29.67,7.12,1,1,1,-0.25
761.4,7.16,-2.41,12.8,29.52,7.12,1,1,1,-0.27
775.94,7.38,-1.65,12.77,29.41,7.12,1,1,1,-0.29
836.27,7.63,4.68,12.71,29.4,7.35,1,1,1,-0.26
906.73,8.01,-1.88,12.71,29.37,14.71,1,1,1,-0.29
956.25,8.14,-2.09,12.7,29.35,14.71,1,1,1,-0.32
968.05,8.12,-2.45,12.7,29.36,14.71,1,1,1,-0.29
945.23,8.08,-1.9,12.74,29.4,14.71,1,1,1,-0.26
887.67,7.9,0.5,12.7,29.47,14.71,1,1,1,-0.25
892.16,7.91,0.62,12.7,29.5,14.71,1,1,1,-0.25
951.64,8.22,0.13,12.69,29.5,14.71,1,1,1,-0.28
1027.77,8.48,1.29,12.65,29.46,14.71,1,1,1,-0.3
1119.54,8.96,3.25,12.6,29.35,14.71,1,1,1,-0.26
1290.81,9.6,1.69,12.66,29.24,14.71,1,1,1,-0.24
1282.55,9.23,1.74,12.67,29.22,20.04,1,1,1,-0.27
1264.6,9.26,2.8,12.6,29.39,22.27,1,1,1,-0.24
1175.36,9.1,0.06,12.42,29.45,22.27,1,1,1,-0.24
1142.08,9.05,-2.78,12.25,29.4,22.27,1,1,1,-0.23
1060.79,8.67,-4.64,11.99,29.4,22.27,1,1,1,-0.28
1031.23,8.63,-3.67,11.81,29.34,19.52,1,1,1,-0.22
1031.19,8.64,-3.9,11.77,29.31,14.01,1,1,1,-0.29
969.26,8.11,2.86,11.6,29.09,7.12,1,1,1,-0.25
929.52,7.99,3.81,11.42,29.09,10.01,1,1,1,-0.24
960,8.23,2.05,11.32,28.99,14.68,1,1,1,-0.19
998.49,8.4,2.43,11.28,28.87,14.68,1,1,1,-0.36
1064.34,8.77,-0.08,11.22,28.77,14.69,1,1,1,-0.22
1097.19,8.87,0.63,11.25,28.62,14.71,1,1,1,-0.27
1057,8.72,2.71,11.11,28.6,16.51,1,1,1,-0.26
1088.07,8.8,-2.27,11.15,28.59,22.27,1,1,1,-0.22
1125.54,8.92,-1.52,11.1,28.59,22.27,1,1,1,-0.22
1070.36,8.66,-2.17,11.03,28.59,22.27,1,1,1,-0.24
1099.4,8.82,-4.72,10.77,28.48,22.27,1,1,1,-0.2
1042.61,8.58,-3.18,10.57,28.3,18.54,1,1,1,-0.19
891.8,7.85,0.47,10.36,28.29,14.68,1,1,1,-0.25
923.39,8.13,-1.34,10.13,28.14,14.68,1,1,1,-0.21
868.41,7.81,-1.54,9.9,27.9,14.68,1,1,1,-0.23
652.91,7.05,-1.57,9.8,27.79,14.68,1,1,1,-0.25
653.62,7.02,0.21,9.8,27.72,14.68,1,1,1,-0.28
744.39,7.47,3.63,9.87,27.53,15.45,1,1,1,-0.24
706.05,7.42,-4.09,9.98,27.46,22.2,1,1,1,-0.25
730.33,7.45,-4,10.02,27.4,22.2,1,1,1,-0.28
781.26,7.89,-5.08,10.16,27.4,22.2,1,1,1,-0.22
696.97,7.45,0.32,10.29,27.44,14.71,1,1,1,-0.28
656.07,7.31,-0.58,10.56,27.57,14.58,1,1,1,-0.29
752.36,7.7,-0.18,10.81,27.71,14.58,1,1,1,-0.28
715.1,7.59,1.47,11.09,27.81,14.58,1,1,1,-0.26
726.53,7.46,1.42,11.39,27.98,14.58,1,1,1,-0.28
720.7,7.48,4.72,11.65,28.14,14.58,1,1,1,-0.26
690.86,7.25,3.61,11.89,28.24,14.98,1,1,1,-0.29
785.57,7.72,-1.66,12.13,28.31,22.13,1,1,1,-0.26
788.77,7.73,-1.96,12.25,28.43,22.13,1,1,1,-0.3
725.5,7.45,-0.19,12.4,28.56,22.15,1,1,1,-0.25
453.98,6.04,-3.81,12.48,28.6,19.04,1,1,1,-0.27
157.21,3.67,1.15,12.5,28.34,7.65,0.99,0.99,0.99,-0.24
94.95,2.99,4.73,13.85,29.94,11.33,0.99,0.99,0.99,-0.28
64.97,2.59,1.37,14.6,31.31,24.93,0.99,0.99,0.99,-0.26
125.1,3.64,-2.37,14.69,32.27,28.2,0.99,0.99,0.99,-0.26
114.51,3.39,3.92,15.09,32.56,34.3,0.99,0.99,0.99,-0.29
156.25,3.65,-0.79,14.17,31.34,41.84,0.99,0.99,0.99,-0.27
247.8,4.5,2.1,14.84,31.37,32.73,0.99,0.99,0.99,-0.29
368.1,5.25,2.18,14.89,31.26,40.2,0.99,0.99,0.99,-0.28
472.34,5.89,1.15,13.94,30.04,44.87,0.99,0.99,0.99,-0.27
408.77,5.55,-1.81,13.8,29.48,47.82,0.99,0.99,0.99,-0.26
360.99,5.26,-0.52,13.8,29.06,47.82,0.99,0.99,0.99,-0.29
378.57,5.35,-1.38,13.84,28.86,47.82,0.99,0.99,0.99,-0.28
449.88,5.69,-0.74,14.12,28.87,47.86,0.99,0.99,0.99,-0.29
501,5.93,0.55,14.55,29.12,47.9,0.99,0.99,0.99,-0.28
516.75,5.98,-0.51,14.86,29.36,46.63,0.99,0.99,0.99,-0.28
697.84,6.96,-1.38,15.17,29.64,47.96,1,1,1,-0.29
712.29,7.01,0.51,15.46,29.94,43.29,1,1,1,-0.25
747.45,7.09,0.28,15.83,30.23,42.06,1,1,1,-0.22
711.45,7.07,-1.83,16.11,30.52,41.79,1,1,1,-0.26
675.27,6.8,0.58,16.5,30.78,39.38,1,1,1,-0.26
634.67,6.65,1.03,16.77,31.07,38.66,1,1,1,-0.26
615.37,6.54,-1.13,17.01,31.27,42.07,1,1,1,-0.25
628.72,6.61,0.08,17.26,31.52,37.51,1,1,1,-0.27
591.4,6.58,-0.27,17.52,31.68,38.51,1,1,1,-0.27
445.72,5.7,-0.89,17.74,31.81,38.09,0.99,0.99,0.99,-0.24
414,5.59,-1.26,18.01,31.87,37.59,0.99,0.99,0.99,-0.27
371.2,5.21,-1.04,18.31,31.74,34.36,0.99,0.99,0.99,-0.29
316.2,4.93,-0.21,18.61,31.76,31.6,0.99,0.99,0.99,-0.24
311.78,4.74,0.31,18.84,31.84,33.63,0.99,0.99,0.99,-0.27
192.1,4.83,-3.7,19.07,31.91,42.11,1.4,1.4,1.4,-0.25
274.36,5.27,-0.65,19.69,32.61,38.46,1.1,1.1,1.1,-0.11
476.51,5.87,-1.02,20.13,33.39,40.19,0.99,0.99,1,-0.27
415.7,5.63,-0.25,19.72,32.98,38.82,0.99,0.99,0.99,-0.26
518.23,6.26,1.51,19.7,32.85,38.41,1,1,1,-0.29
509.98,6.21,-1.45,19.7,32.79,43.38,1,1,1,-0.26
432.69,5.75,-1.14,19.73,32.79,41.69,0.99,0.99,0.99,-0.29
412.46,5.64,0.73,19.83,32.85,39.12,0.99,0.99,0.99,-0.27
370.23,5.3,-0.88,19.95,32.89,39.57,0.99,0.99,0.99,-0.29
416.06,5.63,1.56,20,32.94,39.7,0.99,0.99,0.99,-0.3
456.48,5.93,-0.38,19.88,32.94,47.21,1,1,1,-0.27
483.08,6.06,-0.8,19.75,32.9,48.39,0.99,0.99,0.99,-0.27
492.09,6.13,0.14,19.54,32.83,48.12,1,1,1,-0.29
490.78,6.12,2.42,19.32,32.71,49.41,1,1,1,-0.28
567.94,6.5,0.52,19.04,32.59,53.07,1,1,1,-0.27
473.73,6.08,1.56,18.64,32.49,48.6,1,1,1,-0.27
508.34,6.3,3.52,18.13,32.29,47.08,1,1,1,-0.3
548.04,6.58,2.26,17.62,32.11,47.08,1,1,1,-0.26
519.95,6.52,0.22,17.19,31.87,47.08,1,1,1,-0.28
485.08,6.3,0.62,16.83,31.63,41.88,1,1,1,-0.27
521.34,6.54,3.39,16.48,31.37,39.52,1,1,1,-0.27
618.13,7.02,3.4,16.12,31.1,42.12,1,1,1,-0.3
717.45,7.49,-1.5,15.88,30.9,47.11,1,1,1,-0.28
818.14,7.98,-1.04,15.67,30.9,47.11,1,1,1,-0.26
808.58,7.9,0.57,15.48,30.87,47.11,1,1,1,-0.24
758.93,7.65,3.05,15.32,30.85,47.11,1,1,1,-0.25
685.38,7.42,4.86,15.14,30.79,47.11,1,1,1,-0.27
605.07,6.85,4.56,14.87,30.68,48.78,1,1,1,-0.27
532.15,6.5,-3.87,14.57,30.44,52.2,1,1,1,-0.28
403.26,5.64,-2.82,14.28,30.25,42.33,0.99,0.99,0.99,-0.3
371.31,5.44,-1.46,14.05,29.93,39.49,0.99,0.99,0.99,-0.3
305.07,4.83,-0.2,13.97,29.41,35.74,0.99,0.99,0.99,-0.28
320.04,4.94,4,13.82,28.91,34.86,0.99,0.99,0.99,-0.29
408.11,5.68,4.71,13.8,28.99,40.47,0.99,0.99,0.99,-0.3
421.17,5.69,4.14,13.73,28.9,40.47,0.99,0.99,0.99,-0.29
405.85,5.67,3.29,13.64,28.82,40.5,0.99,0.99,0.99,-0.28
290.68,4.93,0.08,13.51,28.63,38.2,0.99,0.99,0.99,-0.25
324.03,5.15,0.65,13.41,28.59,45.14,0.99,0.99,0.99,-0.28
295.74,5.04,-4.52,13.33,28.54,48.06,0.99,0.99,0.99,-0.27
245.24,4.31,-5.04,14.36,29.49,37.75,0.99,0.99,0.99,-0.29
189.08,3.72,-4.62,14.09,29.87,20.17,0.99,0.99,0.99,-0.27
224.66,3.91,-2.45,13.64,29.31,13.81,0.99,0.99,0.99,-0.27
273.21,4.35,3.01,14.66,30.27,10.38,0.99,0.99,0.99,-0.28
380.24,5.14,2.24,13.68,29.84,20.62,0.99,0.99,0.99,-0.29
488.32,6.01,1.6,13.29,29.08,23.29,0.99,0.99,0.99,-0.3
663.23,7.28,-4.66,13.09,28.81,23.29,1,1,1,-0.28
668.56,7.18,1.48,13,28.79,16.42,1,1,1,-0.28
696.76,7.14,0.16,12.97,28.79,15.69,1,1,1,-0.26
805.21,7.59,1.64,12.87,28.79,15.69,1,1,1,-0.28
766.97,7.61,1.53,12.77,28.79,15.69,1,1,1,-0.25
524.88,6.52,-1.9,12.61,28.82,13.89,1,1,1,-0.27
342.14,5.12,2.81,12.43,28.6,1.46,0.99,0.99,0.99,-0.27
205.72,4.05,0.5,12.68,28.38,0.47,0.99,0.99,0.99,-0.26
186.52,4.07,2.21,14.04,29.76,4.59,0.99,0.99,0.99,-0.25
179.04,3.96,-3.69,14.16,30.33,9.12,0.99,0.99,0.99,-0.24
220.71,4.3,-2.35,13.67,29.59,9.12,0.99,0.99,0.99,-0.26
416.33,5.8,2.14,14.64,30.39,14.21,0.99,0.99,0.99,-0.27
573.74,6.79,-0.04,13.48,29.83,16.74,1,1,1,-0.3
681.22,7.15,2.92,13.07,29.2,16.74,1,1,1,-0.27
716.09,7.38,1.64,12.88,28.95,22.47,1,1,1,-0.25
561.66,7.62,-1.6,12.67,28.81,24.34,1.27,1.27,1.27,-0.24
356,7.83,-1.68,13.24,29.12,19.34,1.49,1.49,1.49,-0.14
828.33,7.5,2.43,13.75,29.67,20.03,1,1,1,-0.25
743.38,7.32,2.48,12.76,29.33,22.07,1,1,1,-0.27
776.33,7.38,1.74,12.52,29.11,22.07,1,1,1,-0.25
798.5,7.48,0.42,12.42,29.05,27.89,1,1,1,-0.24
641.94,6.91,-2.56,12.32,28.91,29.66,1,1,1,-0.26
677.87,7.18,1.04,12.3,28.9,29.66,1,1,1,-0.27
606.94,6.86,2.48,12.3,28.8,29.66,1,1,1,-0.27
554.03,6.7,0.74,12.32,28.79,29.66,1,1,1,-0.28
662.62,7.28,-1.01,12.37,28.65,29.66,1,1,1,-0.28
900.32,8.26,-0.23,12.3,28.59,29.66,1,1,1,-0.21
945.99,8.32,3.58,12.31,28.62,29.66,1,1,1,-0.22
946.79,8.41,2.2,12.38,28.79,29.66,1,1,1,-0.23
1094.78,8.99,-0.37,12.32,28.79,29.66,1,1,1,-0.27
1053.18,8.71,0.67,12.35,28.9,29.66,1,1,1,-0.25
1193.86,9.36,3.2,12.3,29,29.66,1,1,1,-0.25
1284.22,9.64,1.95,12.3,29.09,29.66,1,1,1,-0.29
1421.57,10.28,0.3,12.3,29.09,29.66,1,1,1,-0.28
1473.42,10.95,-0.6,12.3,29.09,29.66,1,1,1,-0.24
1489.37,11.14,-3.8,12.32,29.09,29.66,1,1,1,-0.2
1506.28,10.96,-3.76,12.4,29.13,29.66,1,1,1,-0.19
1405.61,10.22,-2.55,12.25,29.32,29.66,1,1,1,-0.25
1316.52,9.9,0.36,11.71,29.35,24.81,1,1,1,-0.27
1190.48,9.54,-4.18,11.93,29.46,29.62,1,1,1,-0.22
1115.33,8.86,-2.57,11.23,29.42,22.22,1,1,1,-0.29
1271.91,9.56,-4.08,10.88,29.17,22.03,1,1,1,-0.33
1515.97,11.16,-5.3,11.01,29.05,20.53,1.02,1.02,1.02,-0.24
1393.56,9.99,-3.73,11.02,28.86,14.42,1,1,1,-0.3
1304.13,9.59,-3.45,10.97,28.94,14.4,1,1,1,-0.26
1143.55,9.01,-0.49,10.97,29.13,14.4,1,1,1,-0.26
1042.81,8.6,0.43,11,29.21,14.4,1,1,1,-0.23
682.34,7.15,2.69,10.87,29.25,14.4,1,1,1,-0.22
605.85,6.87,3.02,10.65,29.11,16.49,1,1,1,-0.26
638.11,7.14,-3.6,10.45,28.75,22,1,1,1,-0.27
981.72,8.39,-2.46,10.54,28.51,22.01,1,1,1,-0.3
1172.29,9.22,-1.96,10.76,28.38,27.92,1,1,1,-0.24
1287.31,9.66,0.04,10.76,28.29,24.38,1,1,1,-0.2
1389.12,10.17,3.8,10.8,28.26,22.03,1,1,1,-0.17
1300.84,9.85,4.37,10.83,28.3,22.03,1,1,1,-0.19
1285.96,9.81,3.48,10.86,28.48,22.03,1,1,1,-0.24
1361.83,10.25,2.82,10.8,28.49,24.4,1,1,1,-0.33
1296.03,9.85,-2.91,10.93,28.43,29.6,1,1,1,-0.24
1055.88,8.69,-3.87,10.64,28.59,28.35,1,1,1,-0.27
1102.7,8.8,-1.36,10.21,28.5,22.03,1,1,1,-0.19
1204.44,9.33,-3.41,10.43,28.46,22.03,1,1,1,-0.34
1261.86,9.55,-2.6,10.61,28.53,22.03,1,1,1,-0.23
1382.15,10.01,-3.05,10.49,28.44,22.03,1,1,1,-0.24
1477.47,10.61,-1.88,10.97,28.45,22.03,1,1,1,-0.28
1550.15,11.12,1.85,11.29,28.59,22.02,1.03,1.03,1.03,-0.26
1441.01,10.94,4.74,11.58,28.81,21.99,1.04,1.04,1.04,-0.22
1035.99,8.8,4.32,10.66,28.82,23.08,1,1,1,-0.25
1023.9,8.48,-0.84,9.69,28.62,26.82,1,1,1,-0.25
998.21,8.25,0.16,9.45,28.35,22.03,1,1,1,-0.23
1058.8,8.41,0.79,9.32,28.19,22,1,1,1,-0.26
1244.71,9.07,-0.5,9.48,27.87,22,1,1,1,-0.26
1183.14,8.82,-2.53,9.52,27.79,22,1,1,1,-0.17
916.29,7.73,-2.55,9.75,27.87,21.95,1,1,1,-0.3
936.69,7.69,0.05,10.36,28.15,20.11,1,1,1,-0.17
1247.05,9.03,-0.68,10.98,28.41,21.93,1,1,1,-0.26
1339.28,9.43,-0.49,11.58,28.65,21.93,1,1,1,-0.21
1427.72,9.63,-1.71,12.21,28.94,21.93,1.01,1.01,1.01,-0.25
1502.68,10.44,-1.14,12.63,29.2,20.49,1.02,1.02,1.02,-0.22
1500.27,10.31,-1.54,13.02,29.5,21.99,1.02,1.02,1.02,-0.21
1356.63,9.58,-0.5,13.39,29.98,23.43,1.01,1.01,1.01,-0.25
1470.08,10.14,-2.34,13.72,30.38,20.58,1.01,1.01,1.01,-0.26
1464.61,10.01,-1.71,14.05,30.64,17.29,1.01,1.01,1.01,-0.24
1428.46,9.61,-2.06,14.38,30.89,15.24,1,1,1,-0.24
1412.71,10.25,1.98,14.7,31.3,12.36,1.03,1.03,1.03,-0.21
1375.27,10.06,1.8,14.95,31.54,16.9,1.02,1.02,1.02,-0.25
1336.46,9.67,0.56,15.25,31.73,18.01,1.02,1.02,1.02,-0.22
1432.16,10.08,0.84,15.55,32,18.07,1.01,1.01,1.01,-0.28
1290.79,9.69,1.7,15.78,32.25,19.41,1.02,1.02,1.02,-0.19
1352.17,9.55,-1.25,16.03,32.47,20.99,1.01,1.01,1.01,-0.22
1312.4,9.98,0.42,16.34,32.67,19.29,1.03,1.03,1.03,-0.2
1410.25,10.27,-0.91,16.58,32.86,20.51,1.02,1.02,1.02,-0.24
1233.16,10.09,0.4,16.82,32.98,22.45,1.04,1.04,1.04,-0.2
1365.53,10.15,0.36,17.01,33.24,21.12,1.03,1.03,1.03,-0.19
1307.17,10.57,1.28,17.24,33.49,21.81,1.04,1.04,1.04,-0.29
1220.35,10.17,0.86,17.49,33.63,27.95,1.04,1.04,1.04,-0.27
1390.35,10.24,-2.39,17.69,33.7,24.83,1.03,1.03,1.03,-0.27
1260.88,10.43,0.57,17.85,33.92,28.7,1.05,1.05,1.05,-0.28
1223.24,10.25,1.03,18.09,34.09,31.62,1.05,1.05,1.05,-0.21
1412.53,10.93,2.64,18.24,34.27,31.71,1.04,1.04,1.04,-0.3
1189.04,10.67,-2.79,18.38,34.28,31.73,1.06,1.06,1.06,-0.26
1153.1,10.76,1.37,18.54,34.39,29.34,1.08,1.08,1.08,-0.18
1436.3,11.18,0.32,18.6,34.54,30.86,1.05,1.05,1.05,-0.29
1165.56,10.92,-0.79,18.66,34.58,34.92,1.07,1.07,1.07,-0.29
1240.82,10.39,-0.6,18.72,34.65,34.36,1.05,1.05,1.05,-0.19
1372.02,11.28,2.02,18.8,34.79,37.3,1.06,1.06,1.06,-0.27
1190.07,11.39,1.21,18.8,34.76,40.7,1.08,1.08,1.08,-0.22
1146.37,11.28,0.69,18.88,34.62,39.64,1.09,1.09,1.09,-0.23
1415.5,11.33,1.93,18.84,34.69,39.62,1.06,1.06,1.06,-0.2
1248.42,11.75,0.47,18.77,34.7,41.54,1.08,1.08,1.08,-0.25
1095.23,11.53,2.96,18.66,34.59,39.65,1.09,1.09,1.09,-0.24
1431.48,11.95,5,18.46,34.47,39.65,1.07,1.07,1.07,-0.17
1230.58,11.7,-1.48,18.2,34.27,44.6,1.08,1.08,1.08,-0.27
1151.13,11.39,2.19,18.05,34.18,40.03,1.08,1.08,1.08,-0.19
1366.63,12.08,2.73,17.86,34.04,40.03,1.09,1.09,1.09,-0.16
1298.27,11.43,-0.52,17.65,33.94,40.03,1.07,1.07,1.07,-0.33
1204.53,12.04,-0.3,17.44,33.85,40.03,1.09,1.09,1.09,-0.25
1206.56,11.74,-2.91,17.23,33.65,40.06,1.09,1.09,1.09,-0.14
1402.99,12.13,-3.43,16.99,33.53,40.16,1.09,1.09,1.09,-0.22
1268.4,12.14,-6.85,16.8,33.34,40.17,1.09,1.09,1.09,-0.29
1180.69,10.85,-2.19,16.59,33.04,31.2,1.07,1.07,1.07,-0.25
1373.89,10.78,-5.34,16.42,32.96,29.52,1.05,1.05,1.05,-0.17
1310.35,10.77,-3.08,16.18,33.05,29.49,1.06,1.06,1.06,-0.25
1178.4,11.66,-3.69,16.02,32.95,29.49,1.09,1.09,1.09,-0.25
1273.37,11.3,-2.8,15.8,32.74,22.51,1.08,1.08,1.08,-0.22
1374.61,12.12,-0.34,15.57,32.58,21.89,1.09,1.09,1.09,-0.22
1300.04,13.82,3.23,15.41,32.37,21.86,1.13,1.13,1.13,-0.22
1195.86,14.14,-0.38,15.4,32.08,21.86,1.14,1.14,1.14,-0.23
1405.37,11.99,-1.99,15.18,31.76,12.85,1.08,1.08,1.08,-0.2
1324.72,12.58,0.12,14.94,31.7,11.15,1.1,1.1,1.1,-0.24
1209.96,13.25,1.72,14.75,31.64,11.15,1.12,1.12,1.12,-0.16
1390.18,13.78,3.72,14.55,31.32,11.15,1.12,1.12,1.12,-0.21
1363.84,14.44,2.31,14.49,31.13,11.13,1.13,1.13,1.13,-0.24
1241.8,14.12,1.29,14.37,31.01,11.08,1.14,1.14,1.14,-0.22
1353.15,13.69,0.79,14.22,30.9,11.05,1.12,1.12,1.12,-0.24
1408.31,13.63,-0.57,14.02,30.83,11.05,1.12,1.12,1.12,-0.2
1302.17,14.1,-1.26,13.85,30.68,11.03,1.13,1.13,1.13,-0.24
1265.25,14.81,-0.11,13.89,30.54,11.01,1.15,1.15,1.15,-0.19
1462.1,14.55,-0.08,13.8,30.48,11.01,1.13,1.13,1.13,-0.22
